id|id_tipo_mov|id_conto|data_ins|data_mov|dare_avere|importo|note
2636|5|2|2023-12-04 02:15:20.487|2023-12-20|t|1000|
2637|6|2|2023-12-04 02:16:16.123|2023-11-20|t|89.53|[Saldo dei debiti di id: [2539 2516]]
2638|4|2|2023-12-04 02:16:38.9|2023-11-20|t|10.47|
2639|7|7|2023-12-15 13:36:40.047|2023-12-05|f|20.14|
2640|1|7|2023-12-15 13:37:39.63|2023-12-06|f|22|
2641|7|7|2023-12-15 13:37:56.013|2023-12-06|f|9.15|
2642|1|7|2023-12-15 13:38:21.607|2023-12-11|f|20|
2643|7|7|2023-12-15 13:38:42.28|2023-12-12|f|1.97|
2644|7|7|2023-12-15 13:39:03.69|2023-12-14|f|6|
2645|1|7|2023-12-15 13:39:22.89|2023-12-14|f|2.84|
2646|1|7|2023-12-15 13:39:53.863|2023-12-15|f|3.6|
2647|7|7|2023-12-15 13:40:13.753|2023-12-15|f|1.73|
2648|1|2|2023-12-15 13:40:40.217|2023-12-15|f|14|
2649|8|2|2023-12-15 13:40:58.157|2023-12-15|f|13|
2650|1|2|2023-12-15 13:41:55.843|2023-12-12|f|6|
2651|1|2|2023-12-15 13:42:28.363|2023-12-12|f|29.9|
2652|1|2|2023-12-15 13:43:05.48|2023-12-12|f|32|
2653|7|2|2023-12-15 13:52:27.38|2023-12-12|f|19.91|
2654|2|2|2023-12-15 13:53:32.387|2023-12-04|f|135.9|
2655|1|2|2023-12-21 19:09:21.64|2023-12-21|f|30|
2656|1|2|2023-12-21 19:12:04.85|2023-12-21|f|77.02|
2657|1|2|2023-12-22 16:14:27.073|2023-12-15|f|15|
2661|1|2|2023-12-22 16:16:31.453|2023-12-17|f|12|
2660|1|2|2023-12-22 16:16:03.743|2023-12-16|f|5.5|
2662|1|1|2023-12-22 16:16:59.667|2023-12-21|f|100|
2663|1|2|2023-12-22 16:17:14.867|2023-12-21|f|31|
2664|1|2|2023-12-22 16:17:45.24|2023-12-22|f|31.17|
2665|1|2|2023-12-22 16:18:07.477|2023-12-21|f|11.9|
2666|5|2|2023-12-22 16:19:11.947|2023-12-19|t|1000|
2667|4|2|2023-12-22 16:19:47.97|2023-12-20|t|431|
2668|4|2|2023-12-22 16:20:06.027|2023-12-20|t|123|
2669|1|2|2023-12-22 16:21:21.2|2023-12-15|f|14|
2670|1|7|2023-12-23 15:20:39.117|2023-12-23|f|6|
2671|2|7|2023-12-23 15:20:48.813|2023-12-23|f|10.84|
2672|1|2|2023-12-23 15:21:07.013|2023-12-22|f|10|
2673|5|2|2023-12-23 15:21:25.62|2023-12-22|f|10|
2674|5|2|2023-12-23 15:21:46.32|2023-12-22|f|10|
2675|1|2|2023-12-26 01:11:00.333|2023-12-25|f|3.5|
2680|1|7|2024-01-03 12:48:06.7|2023-12-27|f|5.5|
2681|5|2|2024-01-03 12:50:51.873|2023-12-28|f|74.95|
2682|1|2|2024-01-03 12:51:20.453|2023-12-27|f|4.4|
2693|1|1|2024-01-05 16:32:32.777|2024-01-04|f|50|
2692|1|2|2024-01-05 16:22:08.433|2024-01-04|f|4.95|
2694|1|2|2024-01-05 16:32:47.453|2024-01-03|f|19|
2695|1|1|2024-01-09 19:28:56.123|2024-01-09|f|2.1|
2696|1|2|2024-01-09 19:29:21|2024-01-07|f|1.6|
2697|1|2|2024-01-09 19:29:42.257|2024-01-08|f|4.8|
2698|1|2|2024-01-09 19:29:58.907|2024-01-08|f|8|
2699|8|2|2024-01-09 19:30:40.25|2024-01-08|f|67.69|
2700|8|2|2024-01-09 19:30:57.107|2024-01-10|f|13|
2701|5|2|2024-01-09 19:31:18.187|2024-01-07|f|2|
2705|1|7|2024-01-27 01:29:38.08|2024-01-17|f|1.15|
2706|7|7|2024-01-27 01:29:59.083|2024-01-18|f|4.32|
2707|7|7|2024-01-27 01:30:24.813|2024-01-19|f|39.29|
2708|7|7|2024-01-27 01:30:39.92|2024-01-20|f|6|
2709|1|7|2024-01-27 01:30:54.687|2024-01-20|f|1.5|
2710|7|7|2024-01-27 01:31:27.633|2024-01-23|f|9.84|
2711|7|7|2024-01-27 01:31:50.467|2024-01-23|f|13.16|
2712|2|7|2024-01-27 01:32:17.527|2024-01-23|f|10.84|
2713|1|7|2024-01-27 01:32:33.293|2024-01-23|f|1.25|
2714|1|7|2024-01-27 01:32:49.513|2024-01-24|f|1.5|
2715|1|2|2024-01-27 01:33:04.233|2024-01-25|f|1.25|
2716|1|7|2024-01-27 01:33:57.72|2024-01-25|f|30|
2717|6|2|2024-01-27 01:35:45.243|2024-01-09|t|10|[Saldo dei debiti di id: [2673]]
2718|6|2|2024-01-27 01:35:56.637|2024-01-09|t|10|[Saldo dei debiti di id: [2674]]
2719|2|2|2024-01-27 01:39:17.91|2024-01-11|f|151.45|
2720|7|2|2024-01-27 01:40:13.84|2024-01-10|f|23.51|
2721|7|2|2024-01-27 01:40:32.677|2024-01-13|f|49.68|
2722|1|2|2024-01-27 01:40:56.92|2024-01-10|f|14.93|
2723|8|2|2024-01-27 01:42:07.233|2024-01-09|f|67.98|
2724|5|2|2024-01-27 01:42:36.917|2024-01-17|t|1000|
2725|6|2|2024-01-27 01:51:11.207|2024-01-17|t|110.53|[Saldo dei debiti di id: [2701 2681 2370 2351]]
2726|4|2|2024-01-27 01:51:30.27|2024-01-17|t|125|
2727|7|2|2024-01-27 01:51:58.063|2024-01-16|f|4.32|
2728|4|2|2024-01-27 01:52:43.11|2024-01-22|t|123|
2729|4|2|2024-01-27 01:53:03.727|2024-01-22|t|431|
2730|2|2|2024-01-27 01:53:28.43|2024-01-25|f|772.56|
2759|7|7|2024-02-18 19:57:12.327|2024-02-16|f|6|
2760|7|7|2024-02-18 19:57:37.983|2024-02-17|f|14.3|
2761|1|7|2024-02-18 19:57:59.897|2024-02-17|f|10|
2762|1|7|2024-02-18 19:58:13.31|2024-02-17|f|1.2|
420|1|2|2021-06-18 20:48:12|2021-06-17|f|37.75|
421|1|1|2021-06-18 20:48:48|2021-06-17|f|4.2|
422|1|2|2021-06-18 20:49:12|2021-06-18|f|5.07|
423|1|2|2021-06-18 20:49:32|2021-06-18|f|8|
425|1|2|2021-06-18 22:14:19|2021-06-18|f|3.99|
426|1|2|2021-06-19 23:18:13|2021-06-19|f|80|
427|5|2|2021-06-24 22:23:33|2021-06-16|f|147|
428|5|2|2021-06-24 22:28:56|2021-06-22|f|280|
429|5|2|2021-06-24 22:30:48|2021-06-22|f|250|
431|1|2|2021-06-24 22:38:26|2021-05-22|f|46.58|
432|5|2|2021-06-24 23:55:38|2021-06-22|f|165|
433|1|1|2021-06-24 23:55:54|2021-06-22|f|165|
434|1|2|2021-06-26 01:59:31|2021-06-25|f|15|
435|1|2|2021-06-26 01:59:57|2021-06-25|f|22|
874|6|2|2021-10-06 20:42:50.817|2021-10-06|t|402|[Saldo del credito id: 59]
875|6|2|2021-10-06 20:43:11.14|2021-10-06|t|402|[Saldo del credito id: 74]
876|6|2|2021-10-06 20:43:20.16|2021-10-06|t|14|[Saldo del credito id: 66]
877|1|2|2021-10-06 23:22:39.96|2021-10-06|f|2|
878|4|6|2021-10-06 23:23:02.927|2021-10-06|t|76|
977|5|2|2021-12-08 17:59:40.827|2021-12-08|f|7|
1039|1|2|2022-01-08 17:08:34.23|2021-12-31|f|48.08|
1040|1|2|2022-01-08 17:09:03.673|2021-12-31|f|8.62|
1041|1|2|2022-01-08 17:10:00.15|2021-12-30|f|44|
1042|4|2|2022-01-08 17:13:06.9|2021-12-29|t|18.23|
1043|4|2|2022-01-08 17:13:41.877|2021-12-04|t|21.77|
1072|1|2|2022-01-23 21:46:19.597|2022-01-22|f|7|
1045|6|2|2022-01-08 17:17:51.403|2021-12-10|t|34.61|[Saldo del credito id: 93]
1073|1|2|2022-01-23 21:46:29.123|2022-01-22|f|5|
1175|1|2|2022-03-18 02:26:53.027|2022-03-17|f|28.46|
1260|1|2|2022-04-26 17:08:33.04|2022-04-26|f|5|
1261|5|2|2022-04-26 17:08:45.893|2022-04-26|f|402|
1286|4|1|2022-05-14 16:25:57.78|2022-05-02|t|90|
1655|1|2|2022-09-10 16:33:37.717|2022-09-10|f|13.1|
1749|7|1|2022-10-03 21:47:41.687|2022-10-02|f|19.8|
1750|1|2|2022-10-03 21:48:08.153|2022-10-02|f|12|
1751|1|1|2022-10-03 21:48:39.117|2022-10-02|f|3|
1752|7|2|2022-10-03 21:48:58.397|2022-10-02|f|13|
1753|1|1|2022-10-03 21:49:23.497|2022-10-03|f|8|
1754|7|7|2022-10-03 21:49:46.92|2022-10-03|f|7.09|
1755|7|1|2022-10-03 21:50:00.293|2022-10-03|f|6|
1786|1|7|2022-10-13 23:11:54.607|2022-10-13|f|1.1|
1787|7|7|2022-10-13 23:12:11.957|2022-10-13|f|5|
1788|7|7|2022-10-13 23:12:22.647|2022-10-13|f|12.5|
1842|7|7|2022-10-30 18:26:03.427|2022-10-29|f|24.61|
1843|1|7|2022-10-30 18:26:20.153|2022-10-29|f|3.1|
1844|7|7|2022-10-30 18:26:32.563|2022-10-29|f|5.5|
1845|1|7|2022-10-30 18:26:48.723|2022-10-30|f|5|
1846|1|7|2022-10-30 18:26:59.357|2022-10-30|f|3.5|
1950|7|7|2022-11-20 18:44:41.367|2022-11-20|f|5|
1951|1|7|2022-11-20 18:44:56.27|2022-11-20|f|2.6|
1952|7|7|2022-11-20 18:45:07.843|2022-11-20|f|2.6|
1972|1|7|2022-11-25 03:10:04.75|2022-11-25|f|12|
2137|5|2|2023-01-08 18:23:43.25|2023-01-08|f|4.09|
2138|7|2|2023-01-08 18:24:05.943|2023-01-08|f|196.8|
2139|6|2|2023-01-08 18:38:42.253|2023-01-05|t|206.03|[Saldo dei debiti di id: [2128 2107 2019 2020 2018]]
2140|6|2|2023-01-08 18:39:05.67|2023-01-09|f|60.9|[Saldo dei debiti di id: [2137 2136 2130 2132 2116 2109 2103 2093 2094 2096 2090 1966 1992]]
2141|4|2|2023-01-08 18:45:52.707|2023-01-08|t|204|
2189|1|7|2023-01-31 20:24:29.863|2023-01-28|f|22.5|
2190|7|7|2023-01-31 20:25:00.227|2023-01-24|f|9|
2191|7|7|2023-01-31 20:25:30.143|2023-01-29|f|9.17|
2325|8|2|2023-04-22 16:36:12.4|2023-04-22|f|64.92|
2194|5|2|2023-01-31 21:19:30.697|2023-01-16|t|684|
2658|4|2|2023-12-22 16:14:54.21|2023-12-17|t|50|
2704|1|7|2024-01-27 01:29:05.347|2024-01-10|f|7.12|
2756|7|7|2024-02-18 19:56:35.46|2024-02-12|f|42.47|
2757|7|7|2024-02-18 19:56:46.933|2024-02-12|f|2.18|
2775|7|7|2024-03-03 21:37:11.267|2024-02-27|f|3.78|
2776|1|7|2024-03-03 21:37:29.197|2024-02-28|f|1.6|
2804|1|1|2024-03-20 22:43:54.583|2024-03-15|f|50|
2805|1|2|2024-03-20 22:44:17.363|2024-03-15|f|14|
2806|1|2|2024-03-20 22:44:33.337|2024-03-15|f|2|
2807|1|2|2024-03-20 22:45:02.713|2024-03-14|f|20|
2808|1|2|2024-03-20 22:45:22.857|2024-03-18|f|63.5|
2809|1|7|2024-03-20 22:45:39.807|2024-03-19|f|6.7|
2810|5|2|2024-03-20 22:46:06.833|2024-03-19|f|45|
2811|1|2|2024-03-20 22:46:27.45|2024-03-19|f|11|
2812|1|2|2024-03-20 22:47:02.293|2024-03-20|f|12.9|
2813|5|2|2024-03-20 22:48:00.42|2024-03-20|t|1000|
2814|4|2|2024-03-20 22:48:32.927|2024-03-20|t|431|
2815|4|2|2024-03-20 22:48:44.74|2024-03-20|t|123|
2816|7|2|2024-03-20 22:50:26.26|2024-03-14|f|10.45|
2821|7|7|2024-04-05 01:09:34.9|2024-03-22|f|55.28|
2822|2|7|2024-04-05 01:10:51.717|2024-03-26|f|19.12|
2823|7|7|2024-04-05 01:11:12.103|2024-03-26|f|8.43|
2824|7|7|2024-04-05 01:11:36.77|2024-03-27|f|3.37|
2825|7|7|2024-04-05 01:12:01.737|2024-03-28|f|3.57|
2826|1|7|2024-04-05 01:12:34.933|2024-03-28|f|10|
2827|7|7|2024-04-05 01:12:56.31|2024-03-29|f|12.44|
2828|7|7|2024-04-05 01:13:24.27|2024-03-31|f|1.85|
2829|1|7|2024-04-05 01:13:57.06|2024-03-31|f|9.15|
2830|7|4|2024-04-05 01:15:01.19|2024-03-31|f|38.57|
2831|1|7|2024-04-05 01:15:34.713|2024-04-01|f|10|
2832|7|7|2024-04-05 01:16:07.85|2024-04-02|f|35.01|
2833|7|7|2024-04-05 01:16:46.55|2024-04-04|f|4.67|
2834|1|7|2024-04-05 01:24:02.563|2024-03-24|f|6.75|
2835|1|7|2024-04-16 19:09:44.077|2024-04-05|f|1.4|
2836|1|7|2024-04-16 19:10:12.56|2024-04-08|f|10|
2837|7|7|2024-04-16 19:10:36.31|2024-04-10|f|52.15|
2838|7|7|2024-04-16 19:10:53.337|2024-04-12|f|5.73|
2839|1|7|2024-04-16 19:11:38.233|2024-04-14|f|10|
2840|7|7|2024-04-16 19:11:56.917|2024-04-14|f|18.03|
2841|7|7|2024-04-16 19:12:19.45|2024-04-15|f|16.97|
2842|7|7|2024-04-16 19:12:38.523|2024-04-15|f|6|
2843|1|7|2024-04-16 19:13:06.87|2024-04-15|f|1.25|
2844|7|7|2024-04-16 19:18:17.933|2024-04-16|f|41|
2845|5|2|2024-04-16 19:18:48.32|2024-04-16|t|1000|
2846|1|7|2024-04-21 17:34:47.467|2024-04-19|f|10|
2847|7|7|2024-04-21 17:35:02.5|2024-04-19|f|3.54|
2848|1|7|2024-04-21 17:35:16.94|2024-04-19|f|11.39|
2849|2|7|2024-04-21 17:35:43.23|2024-04-23|f|10.84|
2859|7|7|2024-05-07 22:06:22.817|2024-04-30|f|3.5|
2860|1|7|2024-05-07 22:06:47.15|2024-04-30|f|12|
2861|1|7|2024-05-07 22:07:06.387|2024-04-27|f|10|
2862|7|7|2024-05-07 22:07:23.633|2024-05-03|f|46.48|
2863|1|7|2024-05-07 22:08:05.453|2024-05-05|f|10|
2864|7|7|2024-05-07 22:08:19.58|2024-05-07|f|7.32|
2865|7|7|2024-05-07 22:08:35.517|2024-05-07|f|8.08|
2868|1|7|2024-05-07 22:11:12.92|2024-04-25|f|10|
2867|2|2|2024-05-07 22:09:59.007|2024-05-01|f|151.45|
2869|1|2|2024-05-07 22:11:43.02|2024-04-27|f|11.37|
2870|2|2|2024-05-07 22:12:27.347|2024-05-01|f|772.56|
2871|7|7|2024-05-16 15:46:45.543|2024-05-08|f|3.46|
2872|7|7|2024-05-16 15:46:59.2|2024-05-09|f|6|
2873|1|7|2024-05-16 15:47:24.51|2024-05-10|f|10|
2885|1|7|2024-05-16 15:55:39.37|2024-05-11|f|11.5|
2875|1|7|2024-05-16 15:48:24.873|2024-05-12|f|14.8|
2876|1|7|2024-05-16 15:48:50.027|2024-05-11|f|4|
2877|7|7|2024-05-16 15:49:03.283|2024-05-12|f|7.6|
2878|1|7|2024-05-16 15:49:26.273|2024-05-12|f|10.5|
2879|1|7|2024-05-16 15:51:16.61|2024-05-13|f|21.65|
2880|7|7|2024-05-16 15:52:09.25|2024-05-14|f|6.02|
2881|1|7|2024-05-16 15:52:30.64|2024-05-15|f|2.98|
2882|7|7|2024-05-16 15:52:49.167|2024-05-15|f|2.38|
2883|1|7|2024-05-16 15:53:09.38|2024-05-15|f|10|
2884|1|2|2024-05-16 15:53:54.343|2024-05-09|f|30|
2886|4|2|2024-05-16 15:56:08.76|2024-05-14|t|100|
2887|5|2|2024-05-16 15:56:26.37|2024-05-14|t|1000|
2891|1|2|2024-05-16 16:39:55.96|2024-05-10|f|19.95|
2889|1|7|2024-05-16 16:10:39.757|2024-05-11|f|11|
2890|1|2|2024-05-16 16:14:21.827|2024-04-10|f|19.95|
2892|1|7|2024-05-16 19:36:04.383|2024-05-16|f|5|
2893|1|7|2024-05-16 19:36:18.11|2024-05-16|f|3.5|
2894|1|7|2024-05-16 19:37:16.54|2024-05-16|f|1.1|
2895|7|7|2024-05-17 15:09:40.16|2024-05-15|f|10.91|
2896|7|7|2024-05-31 00:17:12.48|2024-05-17|f|35|
2897|7|7|2024-05-31 00:17:26.34|2024-05-18|f|6|
2898|1|7|2024-05-31 00:18:12.447|2024-05-20|f|8.5|
2899|7|7|2024-05-31 00:18:27.15|2024-05-20|f|18.35|
2900|7|7|2024-05-31 00:18:55.3|2024-05-23|f|3.5|
2901|1|7|2024-05-31 00:19:11.31|2024-05-23|f|8.5|
2902|1|7|2024-05-31 00:20:19.063|2024-05-24|f|13.8|
2903|7|7|2024-05-31 00:20:46.42|2024-05-24|f|10.16|
2904|1|2|2024-05-31 00:21:11.45|2024-05-26|f|14.99|
2905|2|7|2024-05-31 00:21:34.72|2024-05-27|f|12.22|
2906|1|7|2024-05-31 00:21:54.327|2024-05-27|f|8.67|
2907|1|7|2024-05-31 00:22:12.92|2024-05-28|f|1|
2908|7|7|2024-05-31 00:22:32.01|2024-05-28|f|7.2|
2909|7|7|2024-05-31 00:22:43.507|2024-05-28|f|6|
2911|1|7|2024-05-31 00:23:49.247|2024-05-29|f|3.5|
2912|7|7|2024-05-31 00:24:06.193|2024-05-30|f|16.18|
2913|1|2|2024-05-31 00:24:42.327|2024-05-27|f|5.99|
2914|7|7|2024-05-31 00:25:45.073|2024-05-27|f|19.23|
2915|2|2|2024-05-31 00:26:14.163|2024-05-27|f|772.56|
2916|4|2|2024-05-31 00:26:34.58|2024-05-21|t|124|
2917|4|2|2024-05-31 00:26:57.157|2024-05-21|t|431|
2918|1|7|2024-06-03 00:16:20.1|2024-05-31|f|42.5|
3149|6|8|2024-06-20 00:15:18.843|2024-06-20|f|2|TEST - saldo deb/cred di id 3148
662|1|2|2021-08-06 21:17:03|2021-08-05|f|5.44|
663|1|2|2021-08-06 21:17:29|2021-08-05|f|8|
664|6|1|2021-08-06 21:26:41|2021-08-05|f|500|[Saldo del credito id: 39]
829|1|2|2021-09-29 21:13:20.72|2021-09-29|f|3.4|
830|2|1|2021-09-29 21:14:21.53|2021-09-29|f|59|Corretto il tipo movimento da spesa lavorativa a spesa generica il 26/9/22)
831|2|2|2021-09-29 21:15:13.563|2021-09-29|f|46|Corretto il tipo movimento da spesa lavorativa a spesa generica il 26/9/22)
832|1|2|2021-09-29 21:15:22.583|2021-09-29|f|7|
1172|1|1|2022-03-17 14:37:48.823|2022-03-16|f|70|
1176|1|1|2022-03-19 16:16:33.733|2022-03-16|f|6.2|
1177|2|2|2022-03-19 16:16:46.813|2022-03-16|f|9.99|
897|1|1|2021-10-20 00:38:33.107|2021-10-19|f|15|
1179|1|2|2022-03-20 02:34:43.517|2022-03-19|f|10.99|
1739|7|2|2022-09-29 16:11:17.36|2022-09-29|f|29.9|
898|1|2|2021-10-20 00:39:03.17|2021-10-19|f|6.5|
904|6|1|2021-10-22 14:00:17.25|2021-10-22|t|4|[Saldo del credito id: 76]
958|1|2|2021-11-28 16:34:25.14|2021-11-27|f|47|
959|1|1|2021-11-28 16:34:50.233|2021-11-27|f|73|
960|5|2|2021-11-28 16:35:06.437|2021-11-27|f|27|
1011|1|2|2021-12-24 12:45:58.24|2021-12-24|f|21|
1012|5|2|2021-12-24 12:46:13.23|2021-12-24|f|22|
1013|5|2|2021-12-24 12:46:26.737|2021-12-24|f|20|
1014|1|1|2021-12-24 14:05:04.897|2021-12-24|f|3.7|
1015|1|2|2021-12-24 14:51:32.697|2021-12-24|f|38.99|
1029|1|4|2022-01-02 20:53:50.113|2022-01-02|f|3.5|
1036|1|1|2022-01-05 19:43:37.19|2022-01-05|f|250|
1037|1|1|2022-01-05 19:43:47.05|2022-01-05|f|8|
1038|5|2|2022-01-05 19:44:09.927|2022-01-05|f|7.95|
1059|1|1|2022-01-16 18:28:23.027|2022-01-14|f|10|
1074|1|2|2022-01-25 17:25:54.527|2022-01-25|f|30.45|
1082|1|2|2022-01-29 16:21:59.827|2022-01-29|f|9.98|
1084|1|2|2022-01-30 13:59:44.913|2022-01-30|f|2.94|
1111|1|2|2022-02-14 00:49:51|2022-02-11|f|6.88|
1124|6|6|2022-02-21 18:15:57.747|2022-02-19|t|5|[Saldo del credito id: 111]
1198|5|1|2022-04-04 00:36:21.94|2022-04-01|f|5|
1761|7|1|2022-10-06 23:46:43.81|2022-10-05|f|9|
1683|7|2|2022-09-21 19:18:53.11|2022-09-20|f|26.41|
1763|7|7|2022-10-08 14:57:37.427|2022-10-07|f|5|
1205|5|1|2022-04-05 17:22:50.307|2022-04-05|f|80|
1764|1|7|2022-10-08 14:57:57.133|2022-10-07|f|6|
1765|7|1|2022-10-08 14:58:09.493|2022-10-07|f|12|
1229|1|1|2022-04-10 02:02:38.88|2022-04-09|f|10.2|
1766|7|7|2022-10-08 14:58:24.87|2022-10-07|f|17|
1767|7|7|2022-10-08 14:58:35.783|2022-10-08|f|8.45|
1769|1|7|2022-10-09 00:25:31.9|2022-10-09|f|1.5|
1770|7|7|2022-10-09 16:33:31.893|2022-10-09|f|6.2|
1771|5|2|2022-10-09 17:37:32.77|2022-10-09|f|76|
1215|1|8|2022-04-06 04:29:46.52|2022-04-06|f|66.8|
1216|1|2|2022-04-07 02:53:28.97|2022-04-06|f|2.89|
1217|6|6|2022-04-07 02:53:53.31|2022-04-06|t|80|[Saldo del credito id: 128]
1231|1|1|2022-04-11 00:27:25.89|2022-04-10|f|6|
1232|1|1|2022-04-12 00:47:15.117|2022-04-11|f|3.5|
1233|4|1|2022-04-12 00:47:32.523|2022-04-11|t|1|
1234|5|8|2022-04-12 00:47:54.02|2022-04-11|f|39.9|
1235|1|2|2022-04-12 01:17:51.407|2022-04-12|f|8.99|
1239|6|1|2022-04-12 16:47:39.533|2022-04-12|t|1|[Saldo dei debiti di id: [1234]]
1240|1|1|2022-04-13 02:18:56.003|2022-04-12|f|2.8|
1241|1|2|2022-04-13 02:19:14.9|2022-04-12|f|23|
1242|1|1|2022-04-13 02:19:33.603|2022-04-12|f|1.2|
1243|1|1|2022-04-19 18:54:37.057|2022-04-17|f|6|
1244|1|1|2022-04-19 18:54:48.113|2022-04-17|f|6.2|
1245|5|2|2022-04-19 18:55:17.277|2022-04-16|f|56|
1246|1|1|2022-04-19 20:39:09.437|2022-04-13|f|126.3|
1772|1|2|2022-10-09 17:37:51.92|2022-10-09|f|4|
1248|2|2|2022-04-19 20:40:56.133|2022-04-14|f|9.99|
1249|4|2|2022-04-19 20:42:10.16|2022-04-11|t|26.25|
1250|1|2|2022-04-19 21:13:20.533|2022-04-19|f|46.9|
1251|1|1|2022-04-22 17:32:24.09|2022-04-05|f|80|
1253|1|6|2022-04-24 03:44:37.377|2022-04-23|f|14.75|
1254|1|1|2022-04-24 03:45:02.407|2022-04-23|f|12|
1256|1|2|2022-04-25 00:33:07.757|2022-04-25|f|0.78|
1257|1|2|2022-04-25 01:59:07.337|2022-04-25|f|106.37|
1258|1|2|2022-04-25 22:18:29.963|2022-04-25|f|15|
1259|1|1|2022-04-25 22:18:48.857|2022-04-25|f|6.8|
1262|1|1|2022-04-27 19:16:27.087|2022-04-27|f|6.2|
1263|1|8|2022-04-27 19:16:39.93|2022-04-27|f|11.19|
1270|1|1|2022-05-07 04:27:52.31|2022-05-06|f|80|
1271|5|1|2022-05-07 04:28:12.337|2022-05-06|f|70|
1272|1|2|2022-05-08 02:11:32.433|2022-05-07|f|26.5|
1273|1|1|2022-05-08 02:11:49.997|2022-05-07|f|6.2|
1274|1|2|2022-05-08 02:12:05.063|2022-05-07|f|14|
1275|1|2|2022-05-08 02:12:17.8|2022-05-07|f|6.5|
1276|1|1|2022-05-08 02:35:10.803|2022-05-08|f|2|
1279|1|1|2022-05-11 03:10:24.52|2022-05-10|f|8|
1280|1|2|2022-05-11 03:10:46.057|2022-05-10|f|10|
1284|1|2|2022-05-14 16:21:04.09|2022-05-13|f|8|
1287|1|1|2022-05-15 05:18:31.377|2022-05-14|f|10|
1288|1|2|2022-05-16 17:51:02.067|2022-05-16|f|20|
1289|1|1|2022-05-23 00:44:10.023|2022-05-17|f|2.5|
1290|1|1|2022-05-23 00:46:15.097|2022-05-17|f|80|
1291|5|1|2022-05-23 00:46:35.417|2022-05-18|f|10|
1292|5|2|2022-05-23 00:47:14.503|2022-05-21|f|19|
1293|1|1|2022-05-23 00:48:58.157|2022-05-19|f|2.8|
1294|1|7|2022-05-23 00:53:33.72|2022-05-19|f|177.25|
1295|2|2|2022-05-23 00:59:41.56|2022-05-16|f|9.99|
1774|7|1|2022-10-10 16:41:01.093|2022-10-08|f|3.5|
1775|7|7|2022-10-10 16:41:11.533|2022-10-10|f|5.5|
1776|1|7|2022-10-10 20:21:52.247|2022-10-10|f|3.75|
1779|7|7|2022-10-13 01:58:18.93|2022-10-11|f|6|
1780|7|7|2022-10-13 01:58:59.71|2022-10-11|f|5.5|
1781|7|7|2022-10-13 01:59:14.5|2022-10-12|f|5|
1782|7|7|2022-10-13 01:59:41.93|2022-10-12|f|6.5|
1783|1|1|2022-10-13 02:00:02.823|2022-10-11|f|1|
1793|7|1|2022-10-14 18:25:59.29|2022-10-14|f|193.57|
1795|7|7|2022-10-17 22:41:38.36|2022-10-15|f|6.65|
1318|1|7|2022-05-25 02:15:43.903|2022-05-24|f|13|
1319|1|1|2022-05-25 02:15:59.617|2022-05-24|f|1.5|
1320|5|2|2022-05-25 02:16:19.717|2022-05-24|f|402|
1345|1|2|2022-05-27 01:16:59.047|2022-05-26|f|7.5|
1796|7|1|2022-10-17 22:41:56.123|2022-10-15|f|10.75|
1797|7|7|2022-10-17 22:42:12.927|2022-10-16|f|3.25|
1798|1|7|2022-10-17 22:42:31.32|2022-10-16|f|1|
1799|7|7|2022-10-17 22:42:55.957|2022-10-16|f|10.55|
1800|1|1|2022-10-17 22:43:16.2|2022-10-16|f|10|
1801|1|1|2022-10-17 22:43:37.743|2022-10-17|f|12.6|
1802|7|7|2022-10-17 22:43:52.677|2022-10-17|f|6.75|
1803|7|7|2022-10-17 22:44:11.797|2022-10-17|f|9.95|
1804|7|7|2022-10-19 01:35:49.637|2022-10-18|f|6.99|
1805|7|7|2022-10-19 01:36:08.323|2022-10-18|f|9.09|
1346|1|1|2022-05-28 01:15:03.467|2022-05-27|f|6.2|
1347|1|2|2022-05-28 01:15:37.883|2022-05-27|f|6.5|
1348|1|2|2022-05-28 01:16:25.46|2022-05-27|f|6.5|
1349|1|1|2022-05-28 01:17:17.923|2022-05-27|f|22.95|
1350|1|7|2022-05-28 01:19:18.257|2022-05-27|f|13.15|
1351|6|2|2022-05-28 01:26:45.757|2022-05-27|t|1206|[Saldo dei debiti di id: [1320 1261 1164]]
1353|4|1|2022-05-28 01:28:05.187|2022-05-27|t|100|
1354|6|2|2022-05-28 01:29:29.48|2022-05-27|t|219.89|[Saldo dei debiti di id: [1146 1150 1151 1245 1292]]
1355|6|2|2022-05-28 01:29:58.407|2022-05-27|f|152.8|[Saldo dei debiti di id: [1138 1094 1000]] Insieme al movimento di saldo precedente
1356|4|2|2022-05-28 01:30:43.77|2022-05-27|t|563|Insieme ai due movimento di saldo precedenti
1367|7|7|2022-05-29 02:36:31.603|2022-05-27|f|11.5|
1806|1|7|2022-10-19 01:36:32.387|2022-10-18|f|1|
1807|7|7|2022-10-19 01:36:56.633|2022-10-18|f|9.6|
1815|7|7|2022-10-20 00:00:11.32|2022-10-19|f|7.5|
1816|1|7|2022-10-20 00:00:38.837|2022-10-19|f|3.5|
1368|7|7|2022-05-29 02:38:04.91|2022-05-28|f|42.65|
1429|6|1|2022-06-25 13:23:06.123|2022-06-24|t|10|[Saldo dei debiti di id: [1291]]
1817|5|2|2022-10-20 00:01:25.46|2022-10-18|f|700|
1369|1|7|2022-05-29 02:38:23.983|2022-05-28|f|11.5|
