id|id_tipo_mov|id_conto|data_ins|data_mov|dare_avere|importo|note
464|1|2|07/07/2021 11:29:22|07/07/2021|f|15.08|
465|1|1|12/07/2021 22:27:39|10/07/2021|f|7|
466|1|2|12/07/2021 22:28:56|11/07/2021|f|26.4|
467|1|2|12/07/2021 22:30:51|10/07/2021|f|58|
468|1|1|12/07/2021 22:31:08|10/07/2021|f|15|
469|1|2|12/07/2021 22:31:29|09/07/2021|f|21|
470|5|2|12/07/2021 22:31:54|09/07/2021|f|114|
471|1|1|12/07/2021 22:32:22|07/07/2021|f|4|
472|1|2|12/07/2021 22:32:41|07/07/2021|f|20|
473|1|2|12/07/2021 22:33:15|10/07/2021|f|8.58|
474|5|2|12/07/2021 22:33:37|07/07/2021|f|600|
475|1|1|12/07/2021 22:57:56|12/07/2021|f|4.8|
476|1|2|14/07/2021 17:06:34|14/07/2021|f|19.98|
477|1|2|14/07/2021 17:09:54|14/07/2021|f|44.63|
478|5|2|15/07/2021 14:53:02|14/07/2021|f|31.5|
479|1|1|20/07/2021 13:15:34|18/07/2021|f|5|
480|1|1|20/07/2021 13:16:02|18/07/2021|f|1.5|
481|1|1|20/07/2021 13:18:37|20/07/2021|f|3.5|
482|1|1|20/07/2021 13:19:32|14/07/2021|f|6.2|
483|1|2|20/07/2021 13:23:25|20/07/2021|f|7.3|
484|1|2|21/07/2021 00:03:28|20/07/2021|f|24|
485|1|2|21/07/2021 00:03:50|20/07/2021|f|17.8|
486|1|1|22/07/2021 18:50:53|21/07/2021|f|1.5|
487|1|4|22/07/2021 18:51:26|21/07/2021|f|48|
488|1|2|22/07/2021 18:52:06|21/07/2021|f|30|
489|5|2|22/07/2021 18:57:29|21/07/2021|f|30|
490|5|2|22/07/2021 18:57:54|21/07/2021|f|30|
491|5|2|22/07/2021 19:03:54|21/07/2021|f|30|
492|5|2|22/07/2021 19:04:20|21/07/2021|f|140|
493|1|2|22/07/2021 19:04:56|21/07/2021|f|50|
494|6|2|22/07/2021 19:06:04|13/07/2021|t|165|[Saldo del credito DeC_16] 
495|6|2|22/07/2021 19:06:42|05/07/2021|t|703|[Saldo del credito DeC_19] 
496|6|2|22/07/2021 19:07:04|14/07/2021|t|114|[Saldo del credito DeC_20] 
914|1|2|30/10/2021 00:17:12.86|29/10/2021|f|6.54|
497|6|2|22/07/2021 19:07:14|14/07/2021|t|600|[Saldo del credito DeC_21] 
498|6|2|22/07/2021 19:07:30|15/07/2021|t|31.5|[Saldo del credito DeC_22] 
499|4|2|22/07/2021 19:08:25|21/07/2021|t|50|
500|1|2|22/07/2021 23:47:58|22/07/2021|f|10|
501|1|1|22/07/2021 23:48:32|22/07/2021|f|20.7|
502|1|2|22/07/2021 23:48:47|22/07/2021|f|5.7|
503|5|2|23/07/2021 11:27:24|20/07/2021|f|91|
504|1|2|23/07/2021 16:42:41|23/07/2021|f|42|
505|1|2|23/07/2021 16:43:06|23/07/2021|f|3.4|
506|4|1|23/07/2021 16:43:26|23/07/2021|t|4|
507|5|2|23/07/2021 16:44:08|23/07/2021|f|20|
508|1|2|24/07/2021 14:27:47|23/07/2021|f|22.5|
529|7|1|25/07/2021 03:15:30|01/01/2020|f|1|[Saldo del credito 29] 
532|7|1|25/07/2021 03:21:48|01/01/2020|f|1|[Saldo del credito 30] 
535|1|1|25/07/2021 03:43:58|24/07/2021|f|10|
536|1|2|25/07/2021 03:44:15|24/07/2021|f|8|
537|1|2|25/07/2021 03:44:33|24/07/2021|f|16|
538|6|4|25/07/2021 03:52:17|21/07/2021|t|30|[Saldo del credito 23] 
549|1|2|26/07/2021 21:11:53|26/07/2021|f|6|
550|6|4|26/07/2021 21:12:24|26/07/2021|t|30|[Saldo del credito id: 24] 
551|1|2|27/07/2021 20:42:34|27/07/2021|f|5|
552|5|2|27/07/2021 20:43:09|27/07/2021|f|28|
553|1|1|28/07/2021 00:13:09|27/07/2021|f|7.6|
554|1|2|28/07/2021 00:13:22|27/07/2021|f|8|
555|1|1|28/07/2021 12:29:28|28/07/2021|f|1.2|
556|5|2|28/07/2021 12:29:55|28/07/2021|f|33.35|
580|1|1|28/07/2021 18:02:40|28/07/2021|f|2|
586|1|1|29/07/2021 01:42:24|28/07/2021|f|4|
595|1|1|30/07/2021 22:54:03|30/07/2021|f|1.2|
602|1|1|02/08/2021 18:39:04|31/07/2021|f|1.6|
603|2|2|02/08/2021 18:39:43|01/08/2021|f|20|
604|1|2|02/08/2021 18:40:22|31/07/2021|f|10.7|
605|6|2|02/08/2021 18:45:08|29/07/2021|t|20|[Saldo del credito id: 28] 
606|6|2|02/08/2021 18:45:30|29/07/2021|t|28|[Saldo del credito id: 33] 
607|6|2|02/08/2021 18:45:49|29/07/2021|t|91|[Saldo del credito id: 27] 
608|6|2|02/08/2021 18:46:11|29/07/2021|t|33.35|[Saldo del credito id: 34] 
609|4|2|02/08/2021 18:47:57|29/07/2021|t|29|
610|5|2|02/08/2021 18:48:38|29/07/2021|t|500|
611|6|2|02/08/2021 18:49:32|29/07/2021|t|140|[Saldo del credito id: 26] 
612|6|2|02/08/2021 18:49:46|29/07/2021|t|30|[Saldo del credito id: 25] 
642|1|2|03/08/2021 23:36:22|02/08/2021|f|8|
705|1|2|17/08/2021 12:14:33.777|10/08/2021|f|10.79|
708|6|1|17/08/2021 19:05:01.07|17/08/2021|t|6|[Saldo del credito id: 54]
709|1|2|18/08/2021 17:07:17.587|18/08/2021|f|21|
710|1|1|18/08/2021 17:07:32.323|18/08/2021|f|5|
717|1|2|23/08/2021 23:09:51.54|23/08/2021|f|14|
718|1|2|24/08/2021 19:51:22.78|24/08/2021|f|21.07|
719|4|4|25/08/2021 15:13:30.897|25/08/2021|t|7|
720|1|1|27/08/2021 01:55:51.673|27/08/2021|f|6.2|
665|1|1|08/08/2021 03:50:49|07/08/2021|f|5.8|
722|6|4|27/08/2021 14:59:47.11|27/08/2021|t|1.5|[Saldo del credito id: 57]
723|1|2|28/08/2021 19:27:13.45|28/08/2021|f|53.06|
725|6|2|03/09/2021 03:00:59.913|31/08/2021|t|147|[Saldo del credito id: 12] Saldo finale sono 92.5 i restanti 67.5 sono per l regalo di Eugenio
726|1|1|06/09/2021 20:53:34.997|03/09/2021|f|30|
727|1|2|06/09/2021 20:54:06.91|04/09/2021|f|6.19|
728|1|1|06/09/2021 20:54:37.557|05/09/2021|f|34.9|
729|1|2|06/09/2021 20:55:04.88|06/09/2021|f|77.9|
730|6|2|06/09/2021 20:56:04.97|06/09/2021|t|21|[Saldo del credito id: 56]
686|1|2|11/08/2021 19:13:42.95|11/08/2021|f|2|
731|6|2|06/09/2021 20:56:56.427|06/09/2021|t|32.55|[Saldo del credito id: 58]
732|4|2|06/09/2021 20:57:54.053|06/09/2021|t|31.3|
733|1|2|07/09/2021 19:03:42.887|07/09/2021|f|5|
734|5|2|07/09/2021 19:03:58.847|07/09/2021|f|402|
735|1|1|10/09/2021 17:27:53.463|08/09/2021|f|5|
736|1|2|10/09/2021 17:28:21.627|08/09/2021|f|8|
737|1|1|10/09/2021 17:28:55.727|08/09/2021|f|1.5|
738|1|4|10/09/2021 17:31:13.433|09/09/2021|f|5|
739|1|1|10/09/2021 17:31:31.33|09/09/2021|f|22|
740|1|2|10/09/2021 17:32:57.713|09/09/2021|f|6|
741|1|2|10/09/2021 17:33:19.14|10/09/2021|f|15|
742|1|1|11/09/2021 01:42:41.807|10/09/2021|f|4|
745|4|1|12/09/2021 03:32:35.42|11/09/2021|t|100|
748|1|1|13/09/2021 16:08:35.783|13/09/2021|f|2.2|
750|6|1|13/09/2021 16:09:09.263|13/09/2021|t|5|
751|5|1|13/09/2021 16:09:24.99|13/09/2021|f|20|
752|6|1|14/09/2021 00:08:54.627|14/09/2021|t|20|[Saldo del credito id: 61]
753|1|2|14/09/2021 12:25:06.787|14/09/2021|f|15|
754|1|1|15/09/2021 18:10:27.073|15/09/2021|f|0.9|eBay
755|1|1|15/09/2021 18:11:01.117|15/09/2021|f|6|
756|1|1|16/09/2021 00:28:05.813|15/09/2021|f|10|
757|1|2|17/09/2021 22:50:01.087|16/09/2021|f|7.8|
758|1|1|17/09/2021 22:50:21.897|16/09/2021|f|6.2|
759|1|2|17/09/2021 22:50:38.16|17/09/2021|f|16|
761|1|1|18/09/2021 23:11:58.557|18/09/2021|f|5|
762|2|2|19/09/2021 18:05:14.463|19/09/2021|f|9.99|
764|1|2|22/09/2021 01:38:46.897|21/09/2021|f|1.82|
765|1|2|22/09/2021 15:45:43.673|22/09/2021|f|6|
767|1|2|23/09/2021 22:32:17.003|22/09/2021|f|12|
768|1|2|23/09/2021 22:32:37.743|22/09/2021|f|4|
769|1|2|23/09/2021 22:32:50.48|23/09/2021|f|6|
770|5|2|24/09/2021 15:14:12.177|24/09/2021|f|60.1|
771|1|2|24/09/2021 19:01:05.323|15/09/2021|f|19.5|eBay
773|4|2|24/09/2021 19:05:19.93|22/09/2021|t|17.35|eBay
774|5|2|24/09/2021 19:22:58.34|24/09/2021|f|10|
828|5|2|28/09/2021 20:40:59.67|28/09/2021|f|14|
813|5|2|26/09/2021 19:04:43.03|26/09/2021|f|45|
1155|6|1|02/03/2022 17:13:24.97|01/03/2022|f|10|[Saldo del credito id: 114]
1156|1|2|03/03/2022 02:06:15.483|02/03/2022|f|1.7|
1002|1|2|23/12/2021 14:49:52.273|22/12/2021|f|6|
834|1|2|02/10/2021 16:07:23.7|01/10/2021|f|24.5|
838|1|1|03/10/2021 15:42:57.73|02/10/2021|f|3|
839|1|1|03/10/2021 15:43:18.453|03/10/2021|f|25|
843|1|4|04/10/2021 16:05:48.577|04/10/2021|f|33|
1157|1|1|03/03/2022 02:06:31.42|02/03/2022|f|23|
911|1|1|28/10/2021 23:08:00.92|26/10/2021|f|4.2|
869|1|2|05/10/2021 12:15:52.58|05/10/2021|f|21.42|
879|1|2|08/10/2021 22:25:01.133|08/10/2021|f|5|
880|1|2|08/10/2021 22:25:14.98|08/10/2021|f|2.5|
881|4|2|08/10/2021 22:25:32.717|08/10/2021|t|140|
883|1|2|10/10/2021 17:22:53.707|09/10/2021|f|4|
884|4|1|10/10/2021 17:23:12.62|09/10/2021|t|10|
885|1|2|10/10/2021 17:23:33.393|09/10/2021|f|6|
886|1|1|12/10/2021 03:26:54.513|10/10/2021|f|5|
887|1|2|13/10/2021 17:33:45.597|13/10/2021|f|30|
888|5|1|14/10/2021 21:12:21.783|14/10/2021|t|10|
889|1|1|14/10/2021 21:12:34.59|14/10/2021|f|6.2|
891|1|1|17/10/2021 01:49:13.853|16/10/2021|f|3.1|
894|1|2|19/10/2021 02:30:19.963|15/10/2021|f|4.99|
895|6|1|19/10/2021 16:37:19.26|19/10/2021|f|10|[Saldo del credito id: 75]
900|1|1|22/10/2021 01:23:52.133|21/10/2021|f|1.8|
901|1|1|22/10/2021 01:24:15.493|21/10/2021|f|2|
902|5|2|22/10/2021 01:24:37.737|21/10/2021|f|4|
903|1|1|22/10/2021 01:25:04.253|21/10/2021|f|6.2|
907|1|2|24/10/2021 04:21:59.297|23/10/2021|f|23.5|
908|1|1|24/10/2021 04:22:14.73|23/10/2021|f|1.8|
909|1|2|24/10/2021 04:22:31.533|23/10/2021|f|5|
711|1|2|20/08/2021 19:50:07.84|19/08/2021|f|35|
712|1|1|20/08/2021 19:51:40.27|20/08/2021|f|10|
713|1|1|20/08/2021 19:52:00.943|20/08/2021|f|1.5|
714|6|4|20/08/2021 19:52:33.93|19/08/2021|t|8.6|[Saldo del credito id: 53]
715|5|1|20/08/2021 19:53:43.273|20/08/2021|f|21|
716|1|2|20/08/2021 19:54:29.877|20/08/2021|f|16|
870|1|2|05/10/2021 23:19:20.37|05/10/2021|f|5|
1916|7|7|12/11/2022 23:29:47.81|12/11/2022|f|13|
1187|1|2|26/03/2022 02:26:04.74|25/03/2022|f|3|
871|5|2|05/10/2021 23:19:47.583|05/10/2021|f|402|
1727|5|2|28/09/2022 15:18:08.573|28/09/2022|t|800|
1352|4|2|28/05/2022 01:27:45.15|27/05/2022|t|65.5|
1729|5|2|28/09/2022 19:49:25.91|11/07/2022|f|7.02|
1730|5|2|28/09/2022 19:49:43.973|18/07/2022|f|7.02|
1731|5|2|28/09/2022 20:30:22.843|10/07/2022|t|22.75|
1732|5|2|28/09/2022 20:30:43.013|16/07/2022|t|51.4|
1734|1|2|29/09/2022 14:03:11.12|28/09/2022|f|12|
1738|7|2|29/09/2022 15:52:56.533|29/09/2022|f|25.36|
1401|7|7|09/06/2022 00:28:55.853|08/06/2022|f|6.32|
1403|7|7|10/06/2022 10:59:58.92|09/06/2022|f|6.74|
1411|7|7|14/06/2022 00:59:02.11|14/06/2022|f|9.2|
1412|1|7|16/06/2022 01:04:37.983|15/06/2022|f|4|
1413|1|2|16/06/2022 01:05:16.437|14/06/2022|f|22|
1426|7|2|23/06/2022 03:30:22.023|22/06/2022|f|13.95|
1430|1|7|25/06/2022 22:06:39.07|25/06/2022|f|14|
1431|7|2|25/06/2022 22:07:00.453|25/06/2022|f|2.99|
1432|7|2|25/06/2022 22:07:36.947|25/06/2022|f|21.54|Pagato tramite bonifico ad Ana
1682|6|2|20/09/2022 06:10:54.087|19/09/2022|t|804|[Saldo dei debiti di id: [1678 1559]]
1437|4|2|27/05/2022 01:24:58.12|27/06/2022|t|250|
1438|1|2|27/05/2022 01:24:58.12|24/06/2022|f|28.8|
1439|7|2|27/05/2022 01:24:58.12|24/06/2022|f|7.5|
1440|7|2|27/05/2022 01:24:58.12|23/06/2022|f|9.16|
1441|7|2|27/05/2022 01:24:58.12|27/06/2022|f|6.5|
1740|1|2|29/09/2022 19:22:58.51|29/09/2022|f|12.99|
1444|1|2|27/05/2022 01:24:58.12|27/06/2022|f|2|
1445|1|2|27/05/2022 01:24:58.12|25/06/2022|f|24.25|
1446|1|2|27/05/2022 01:24:58.12|25/06/2022|f|19|
1447|1|2|27/05/2022 01:24:58.12|27/06/2022|f|11.95|
1448|1|2|27/05/2022 01:24:58.12|27/06/2022|f|7.9|
1449|1|2|27/05/2022 01:24:58.12|27/06/2022|f|4.5|
1450|1|2|30/06/2022 14:24:01.38|30/06/2022|f|36.72|
1451|1|2|30/06/2022 14:24:32.23|29/06/2022|f|7|
1452|6|1|30/06/2022 14:24:46.943|29/06/2022|f|6|[Saldo dei debiti di id: [1443]]
1453|1|1|01/07/2022 01:31:09.683|30/06/2022|f|115|
1454|1|1|01/07/2022 01:31:32.52|30/06/2022|f|8.7|
1460|5|2|03/07/2022 23:51:02.95|03/07/2022|f|6.67|
1461|1|2|03/07/2022 23:51:33.317|03/07/2022|f|11|
1462|2|2|04/07/2022 14:51:28.733|01/07/2022|f|36.72|
1463|1|2|04/07/2022 14:51:52.71|01/07/2022|f|8.53|
1464|1|7|04/07/2022 16:18:41.533|04/07/2022|f|20|
1465|1|1|07/07/2022 00:49:49.07|06/07/2022|f|2|
1741|1|2|29/09/2022 19:23:13.407|29/09/2022|f|12.4|
1467|1|1|21/07/2022 16:11:05.53|20/07/2022|f|5|
1468|5|2|21/07/2022 16:11:38.797|20/07/2022|f|23|
1469|5|2|21/07/2022 19:33:18.523|21/07/2022|f|15.6|
1475|1|1|26/07/2022 16:07:28.11|25/07/2022|f|7.5|
1476|5|2|26/07/2022 16:35:07.87|24/07/2022|f|19|
1477|1|1|26/07/2022 16:35:25.983|25/07/2022|f|8|
1491|5|2|28/07/2022 23:38:41.37|26/07/2022|f|18.5|
1479|5|1|26/07/2022 19:46:19.577|26/07/2022|f|5|
1480|5|1|26/07/2022 19:47:19.3|26/07/2022|t|8|
1481|1|1|26/07/2022 19:47:32.827|26/07/2022|f|2.5|
1742|1|2|30/09/2022 03:43:09.697|29/09/2022|f|7|
1743|6|1|30/09/2022 03:43:26.74|29/09/2022|t|11.97|[Saldo dei debiti di id: [1691 1479]]
1489|1|2|28/07/2022 00:33:58.37|26/07/2022|f|41|
1490|1|2|28/07/2022 00:36:52.473|26/07/2022|f|48|
1492|1|2|29/07/2022 23:09:58.763|28/07/2022|f|1400|
1493|1|7|29/07/2022 23:10:19.84|28/07/2022|f|10.8|
1494|1|1|29/07/2022 23:10:35.753|28/07/2022|f|5.6|
1495|4|1|29/07/2022 23:10:53.6|28/07/2022|t|20|
1496|5|1|29/07/2022 23:11:30.797|27/07/2022|t|20|
1497|1|2|30/07/2022 12:58:06.033|30/07/2022|f|1219|
1498|1|1|30/07/2022 12:58:41.007|30/07/2022|f|18|
1499|1|2|30/07/2022 19:46:11.873|30/07/2022|f|112.83|
1500|1|1|30/07/2022 19:47:02.777|30/07/2022|f|4|
1503|1|2|31/07/2022 16:12:11.2|31/07/2022|f|180|
1504|1|2|31/07/2022 16:12:24.113|31/07/2022|f|13|
1505|1|2|31/07/2022 20:21:27.78|31/07/2022|f|34.99|
1506|5|2|31/07/2022 20:21:46.323|31/07/2022|f|27.01|
1507|1|1|04/08/2022 10:34:30.087|03/08/2022|f|290|
2221|7|7|24/02/2023 03:38:51.147|19/02/2023|f|6|
1509|1|2|16/08/2022 08:15:34.523|15/08/2022|f|13|
1510|1|2|16/08/2022 08:15:55.5|15/08/2022|f|48.08|
1511|1|2|16/08/2022 08:16:39.217|15/08/2022|f|1.5|
1512|1|2|16/08/2022 08:17:02.633|15/08/2022|f|17.77|
1528|1|2|18/08/2022 17:11:54.197|18/08/2022|f|15.05|
1530|1|1|26/08/2022 00:54:06.707|25/08/2022|f|5|
1531|1|1|26/08/2022 00:54:21.25|25/08/2022|f|4.5|
1532|1|2|26/08/2022 00:54:37.51|25/08/2022|f|8|
1559|5|2|31/08/2022 16:13:53.63|19/07/2022|f|402|
1684|7|2|21/09/2022 19:19:28.04|20/09/2022|f|16.14|
1744|6|1|30/09/2022 03:45:03|29/09/2022|t|10|[Saldo dei debiti di id: [1539]]
1562|1|2|31/08/2022 19:05:21.317|26/08/2022|f|7.3|
1563|1|2|31/08/2022 19:05:51.827|26/08/2022|f|3|
1564|1|2|01/09/2022 15:17:58.913|28/08/2022|f|385.36|
1565|1|2|01/09/2022 15:18:54.59|29/08/2022|f|13|
1745|1|1|30/09/2022 03:45:29|29/09/2022|f|2|
1791|7|7|14/10/2022 18:24:03.423|14/10/2022|f|5.59|
1653|1|2|10/09/2022 02:49:13.933|10/09/2022|f|8.65|
1792|7|1|14/10/2022 18:24:14.48|14/10/2022|f|12|
1808|1|2|19/10/2022 01:41:36.18|19/10/2022|f|2.5|
1829|7|7|29/10/2022 01:34:41.483|27/10/2022|f|4.25|
1813|7|2|19/10/2022 15:39:08.99|19/10/2022|f|160|
1592|1|2|01/09/2022 16:46:15.03|01/09/2022|f|70|
1855|7|7|02/11/2022 00:41:08.593|01/11/2022|f|5|
1657|1|1|14/09/2022 04:11:41.27|11/09/2022|f|12.4|
1605|6|2|01/09/2022 22:47:39.317|01/09/2022|f|20|[Saldo dei debiti di id: [1496]]
1606|6|6|01/09/2022 22:47:59.43|01/09/2022|t|82|[Saldo dei debiti di id: [1486]]
1607|6|1|01/09/2022 22:48:10.237|01/09/2022|t|82|[Saldo dei debiti di id: [1485]]
1608|6|2|01/09/2022 22:48:22.283|01/09/2022|t|19.7|[Saldo dei debiti di id: [1482]]
1609|6|2|01/09/2022 22:48:34.097|01/09/2022|f|33.6|[Saldo dei debiti di id: [1474]]
1610|6|2|01/09/2022 22:48:44.347|01/09/2022|f|7.6|[Saldo dei debiti di id: [1472]]
1856|7|2|02/11/2022 00:41:22.373|01/11/2022|f|9.95|
1612|7|1|01/09/2022 23:05:05.71|01/09/2022|t|1|[Saldo dei debiti di id: [1611]]
1613|5|2|02/09/2022 19:36:49.723|02/09/2022|f|7.95|
1658|1|1|14/09/2022 04:13:22.323|11/09/2022|f|5.7|
1857|1|7|02/11/2022 00:41:53.173|01/11/2022|f|2.2|
1616|5|2|02/09/2022 19:38:03.103|02/09/2022|f|41.76|
1617|1|2|02/09/2022 19:48:22.603|02/09/2022|f|5.83|
1618|1|1|03/09/2022 14:38:17.89|02/09/2022|f|7.7|
1620|1|2|03/09/2022 14:39:31.117|02/09/2022|f|8|
1659|1|1|14/09/2022 04:13:41.173|12/09/2022|f|2|
1660|1|1|14/09/2022 04:14:02.877|13/09/2022|f|12|
1624|5|2|05/09/2022 16:32:15.48|05/09/2022|t|353.2|
1663|1|1|15/09/2022 23:31:32.833|14/09/2022|f|5|
1664|2|2|15/09/2022 23:31:53.787|14/09/2022|f|36|
1665|1|2|15/09/2022 23:32:14.953|14/09/2022|f|5|
1877|7|7|07/11/2022 01:51:24.573|06/11/2022|f|5.7|
1879|7|4|07/11/2022 01:52:05.203|06/11/2022|f|12.5|
1686|8|2|24/09/2022 20:04:51.82|24/09/2022|f|168.97|
1687|7|2|24/09/2022 20:05:08.337|23/09/2022|f|10.5|
1688|1|2|24/09/2022 20:05:32.1|23/09/2022|f|8|
1689|1|1|24/09/2022 20:06:35.663|21/09/2022|f|6.2|
1690|1|2|24/09/2022 20:08:24.22|21/09/2022|f|6.99|
1691|5|2|24/09/2022 20:08:44.087|21/09/2022|f|6.97|
1892|7|7|09/11/2022 01:09:54.12|08/11/2022|f|5.65|
1893|1|2|09/11/2022 01:11:00.187|09/11/2022|f|51.72|
1894|7|7|09/11/2022 01:11:18.38|08/11/2022|f|8.5|
1895|7|2|09/11/2022 02:05:42.21|09/11/2022|f|77.6|
1896|7|2|09/11/2022 02:07:49.74|09/11/2022|f|230.64|
1911|7|7|12/11/2022 01:20:54.837|11/11/2022|f|5|
1912|1|7|12/11/2022 01:21:10.81|11/11/2022|f|1|
1913|7|7|12/11/2022 01:21:25.003|11/11/2022|f|9.45|
1980|7|7|26/11/2022 13:05:35.437|26/11/2022|f|2|
1915|7|7|12/11/2022 21:11:16.193|12/11/2022|f|19.24|
1918|7|7|14/11/2022 01:41:02.507|13/11/2022|f|7.9|
1919|1|1|14/11/2022 01:41:28.277|13/11/2022|f|32|
1920|7|7|14/11/2022 01:41:40.42|13/11/2022|f|10|
1921|7|2|14/11/2022 20:59:01.997|14/11/2022|f|15.6|
1922|7|7|14/11/2022 20:59:16.02|14/11/2022|f|6.6|
1923|7|7|14/11/2022 20:59:24.053|14/11/2022|f|9.45|
1925|7|7|16/11/2022 22:51:16.31|09/11/2022|f|8|
1932|4|2|17/11/2022 22:43:28.787|15/11/2022|t|7.63|
1934|1|7|17/11/2022 22:44:12.193|17/11/2022|f|3.3|
1935|1|7|17/11/2022 22:44:28.897|17/11/2022|f|15|
1936|7|7|17/11/2022 22:44:40.067|17/11/2022|f|6.5|
1937|7|7|17/11/2022 22:44:48.093|17/11/2022|f|8|
1938|7|7|18/11/2022 22:07:13.693|18/11/2022|f|5|
1939|7|7|18/11/2022 22:07:22.527|18/11/2022|f|5|
1940|1|7|18/11/2022 22:07:34.727|18/11/2022|f|2.2|
1941|7|2|19/11/2022 17:22:43.767|18/11/2022|f|118.8|
1942|7|2|19/11/2022 17:35:20.983|19/11/2022|f|99.94|
1943|7|2|19/11/2022 17:42:18.473|19/11/2022|f|76.3|
1944|7|7|19/11/2022 17:48:41.747|19/11/2022|f|10.6|
1945|1|1|19/11/2022 17:49:04.237|19/11/2022|f|12|
1946|2|2|19/11/2022 17:49:17.263|19/11/2022|f|13|
1948|1|7|19/11/2022 22:09:44.08|19/11/2022|f|5.5|
1949|7|7|19/11/2022 22:10:55.48|19/11/2022|f|16.09|
1953|7|7|20/11/2022 19:41:42.083|20/11/2022|f|10|
1967|7|7|24/11/2022 22:16:18.363|24/11/2022|f|4|
1968|7|7|24/11/2022 22:16:30.027|24/11/2022|f|9.45|
1969|7|1|24/11/2022 22:16:42.03|24/11/2022|f|10|
1970|1|7|24/11/2022 22:17:01.35|24/11/2022|f|2.1|
1971|1|1|24/11/2022 22:17:10.6|24/11/2022|f|1|
1981|1|7|26/11/2022 13:06:01.327|25/11/2022|f|9|
1982|7|7|26/11/2022 20:18:51.303|26/11/2022|f|14.75|
1998|7|7|03/12/2022 13:21:44.033|30/11/2022|f|6.45|
1999|7|2|03/12/2022 13:22:27.2|30/11/2022|f|55.61|
2000|7|4|03/12/2022 13:22:41.837|30/11/2022|f|7.5|
2001|7|7|03/12/2022 13:23:01.463|30/11/2022|f|21.9|
2002|1|7|03/12/2022 13:23:16.267|01/12/2022|f|2.2|
2003|7|4|03/12/2022 13:23:32.233|01/12/2022|f|5.95|
2004|1|7|03/12/2022 13:23:52.067|01/12/2022|f|12|
2005|7|7|03/12/2022 13:24:12.12|01/12/2022|f|5|
2006|7|7|03/12/2022 13:24:32.453|02/12/2022|f|8.6|
2007|1|7|03/12/2022 13:24:49.703|02/12/2022|f|3.5|
2441|7|7|09/07/2023 22:59:15.73|30/06/2023|f|42.27|
2442|1|7|09/07/2023 22:59:50.39|30/06/2023|f|10|
2443|7|7|09/07/2023 23:00:22.65|04/07/2023|f|11.59|
2444|1|7|09/07/2023 23:00:41.773|04/07/2023|f|20|
2445|7|7|09/07/2023 23:00:56.917|06/07/2023|f|6|
2446|6|2|09/07/2023 23:01:34.18|06/07/2023|t|133|[Saldo dei debiti di id: [2438]]
2447|1|7|09/07/2023 23:02:48.223|08/07/2023|f|2|
2448|7|7|09/07/2023 23:03:03.057|08/07/2023|f|7.01|
2449|1|7|09/07/2023 23:03:16.4|09/07/2023|f|10|
2450|1|7|09/07/2023 23:05:51.767|04/07/2023|f|4.7|
2451|8|7|09/07/2023 23:09:38.943|04/07/2023|f|82|
2452|8|7|09/07/2023 23:10:35.85|04/07/2023|f|184|
2676|1|2|26/12/2023 01:29:49.64|26/12/2023|f|112|
2677|1|2|26/12/2023 01:30:19.58|22/12/2023|f|50|
2678|1|2|26/12/2023 01:30:49.447|24/12/2023|f|12.72|
2679|1|2|26/12/2023 01:31:05.147|24/12/2023|f|7|
2683|1|2|03/01/2024 12:55:27.513|01/01/2024|f|10|
2684|1|2|03/01/2024 12:56:00.33|28/12/2023|f|5.2|
2685|1|2|03/01/2024 12:56:17.54|28/12/2023|f|5|
2686|7|2|03/01/2024 12:56:33.027|29/12/2023|f|28.74|
2687|1|2|03/01/2024 12:56:48.827|31/12/2023|f|6.8|
2688|2|2|03/01/2024 12:58:44.633|27/12/2023|f|772.56|
2689|4|2|03/01/2024 12:59:06.54|27/12/2023|t|400|
2817|2|2|05/04/2024 01:05:51.663|25/03/2024|f|772.56|
2818|1|2|05/04/2024 01:06:20.287|22/03/2024|f|10.72|
2819|2|2|05/04/2024 01:07:08.293|01/04/2024|f|151.45|
2820|7|7|05/04/2024 01:07:33.98|03/04/2024|f|6|
2922|7|7|09/06/2024 23:50:09.127|09/06/2024|f|6|
949|1|1|22/11/2021 17:42:31.213|22/11/2021|f|4|
952|1|2|24/11/2021 20:39:30.42|24/11/2021|f|2.4|
953|1|2|24/11/2021 20:39:42.093|24/11/2021|f|6|
954|6|2|24/11/2021 20:39:55.923|24/11/2021|f|6|
982|1|1|11/12/2021 00:27:57|10/12/2021|f|6.2|
1024|1|2|30/12/2021 13:50:13.22|29/12/2021|f|8|
1025|1|2|30/12/2021 13:50:30.593|29/12/2021|f|8|
1094|5|2|04/02/2022 15:04:08.3|31/01/2022|t|33.65|
1095|6|1|04/02/2022 15:04:33.28|02/02/2022|t|100|[Saldo del credito id: 102]
1188|1|1|26/03/2022 02:26:19.677|25/03/2022|f|6|
1189|1|1|26/03/2022 02:26:35.717|25/03/2022|f|17|
1190|2|2|26/03/2022 02:27:01.447|23/03/2022|f|90|
1230|1|2|10/04/2022 03:03:30.26|10/04/2022|f|7.02|
1194|1|1|02/04/2022 23:10:31.59|01/04/2022|f|5|
1195|1|1|02/04/2022 23:10:49.997|01/04/2022|f|7|
1196|1|2|02/04/2022 23:11:05.883|01/04/2022|f|5|
1197|1|2|02/04/2022 23:11:23.453|01/04/2022|f|12.43|
